begin
comment 
lattice   3.3956488880283203E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   2.9407162188180479E+01   0.0000000000000000E+00
lattice   0.0000000000000000E+00   0.0000000000000000E+00   2.7725343724511134E+01
atom   5.7104887051260542E+00   1.6869779597274326E+00   1.4465119577170340E+01  O   3.3599080770423573E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2337098673156675E+00   2.5835907345611715E+00   1.3830990800197318E+01  H  -1.6848080673246879E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   4.1873688151642448E+00   2.5835757513806308E+00   1.3830033437224744E+01  H  -1.6872993811440237E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7056129818554844E+00   1.1496841202161576E+01   2.6594957895414986E+01  O   3.3617588444555557E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2439918203577891E+00   1.0608057256086672E+01   2.7203992342284675E+01  H  -1.6854824276792402E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7212746887443213E+00   1.1488550995811176E+01   2.4716886743113960E+01  H  -1.6822888888193926E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7104968351408605E+00   1.6982614589694818E+00   1.9663610087891396E+01  O   3.3617734290456130E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7105578205278675E+00   1.6798717054901660E+00   1.7785603576143700E+01  H  -1.6838519960519488E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7110539442062267E+00   2.9328146871920339E+01   2.0271884229788828E+01  H  -1.6847425419267917E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550486873598718E+00   9.0500655251017381E+00   1.9663636606040868E+01  O   3.3648299775581281E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9555728981646023E+00   9.0315582071341947E+00   1.7785529417967979E+01  H  -1.6917815173840162E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9557748496487797E+00   7.2729049255810843E+00   2.0272002958637710E+01  H  -1.6864160294363506E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4610329787308134E+00   4.1394202413254577E+00   2.6586968290595998E+01  O   3.3748554770565997E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   2.9997345912110185E+00   3.2690786379253529E+00   2.7221977877812403E+01  H  -1.6864098944690653E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4763029262720666E+00   5.9071593578680943E+00   2.7221951333278803E+01  H  -1.6842626560445353E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4708233810264619E+00   1.8848621100086000E+01   7.5258175223095316E+00  O   3.3734605148478886E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   3.3888713728929062E+01   1.7960461749179348E+01   6.9159613088779803E+00  H  -1.6867231182487527E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4551784380794537E+00   1.8840533819992729E+01   9.4041313559272321E+00  H  -1.6844795579743455E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4610452261081022E+00   2.3750817171078811E+01   6.0247127927365030E-01  O   3.3760064146019997E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   2.9997360235980497E+00   2.4621135166077384E+01   2.7692654758161943E+01  H  -1.6864873959282614E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4763519235053448E+00   2.1982908013345199E+01   2.7692916706391287E+01  H  -1.6859099836171948E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7154122102533584E+00   2.6200425462971072E+01   7.5257789319023383E+00  O   3.3726272462758444E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   4.1763215404584182E+00   2.5312471543754171E+01   6.9171490702186995E+00  H  -1.6833235561641446E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.6990325301396441E+00   2.6191025367479789E+01   9.4043070431057156E+00  H  -1.6787854493117096E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7104992927887137E+00   1.6401841943805376E+01   5.9449506466659707E-01  O   3.3620686696238089E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7104967431740867E+00   1.6383480618349754E+01   2.4724576677530568E+00  H  -1.6830006917004245E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7099890668345532E+00   1.4624678982188227E+01   2.7711478481973121E+01  H  -1.6840591607619187E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7056161922752997E+00   2.6194797385397827E+01   1.2724310658136568E+01  O   3.3571535095826105E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2444727109807472E+00   2.5324780169431211E+01   1.3359537411240646E+01  H  -1.6847393798284582E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7209400573400249E+00   2.7962255089340115E+01   1.3359382665651848E+01  H  -1.6860388957755182E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7105151092607453E+00   1.6390546920927697E+01   5.7929937521819914E+00  O   3.3623053704468253E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2339231090361826E+00   1.7287072062293412E+01   6.4270316549104756E+00  H  -1.6859668663375765E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   4.1873507991943466E+00   1.7288333675097064E+01   6.4270806029032199E+00  H  -1.6867935042374396E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550660789781968E+00   2.3742313645157758E+01   5.7929728799926297E+00  O   3.3774970559476686E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4316909027493132E+00   2.4640143039997241E+01   6.4269800133581727E+00  H  -1.6825731684441539E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1478544936768268E+01   2.4639279115098976E+01   6.4270760154096429E+00  H  -1.6861530926822912E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4659402640825185E+00   1.8851473315124572E+01   1.2724300382882689E+01  O   3.3755970802055912E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   2.9892674727537871E+00   1.7954516292857644E+01   1.3358578236483183E+01  H  -1.6835719510760774E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   3.3899199743354863E+01   1.7953972929398809E+01   1.3359226536764206E+01  H  -1.6850521321069464E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4610338888697409E+00   1.8842975158097335E+01   2.1396472079773684E+01  O   3.3706489905892656E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   2.9995749777212808E+00   1.7973011986179959E+01   2.0760647422375378E+01  H  -1.6882649230493624E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4773745187921048E+00   2.0611078283483462E+01   2.0762317382876670E+01  H  -1.6844583329748214E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4610386660893926E+00   2.3750797314291649E+01   1.4465142962017262E+01  O   3.3680688534499148E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   2.9999423336831552E+00   2.4620841911394514E+01   1.3830104752057078E+01  H  -1.6870043487401820E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4767526249797942E+00   2.1983202797364587E+01   1.3830212383697914E+01  H  -1.6848785519403581E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7154023776716070E+00   2.6200435875843336E+01   2.1388504862089423E+01  O   3.3584785016447183E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   4.1763784955277972E+00   2.5311606702769282E+01   2.0780095675542473E+01  H  -1.6809911224635410E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.6995018530959483E+00   2.6191168375079442E+01   2.3266366679609522E+01  H  -1.6836886203165433E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7104965251603605E+00   1.6401873335506490E+01   1.4457118731294793E+01  O   3.3929376463278499E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7100673555546138E+00   1.6383908697444323E+01   1.6335576857627927E+01  H  -1.6775674226447582E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7110489944270455E+00   1.4624608610020784E+01   1.3848279184370785E+01  H  -1.6848539254350695E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7056081858426371E+00   2.6194799066744718E+01   2.6587009806119724E+01  O   3.3638675616305402E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2452162345613536E+00   2.5324905334401020E+01   2.7221117614853426E+01  H  -1.6828494077011866E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7206114854558709E+00   2.7962298353205231E+01   2.7220788401829520E+01  H  -1.6888297122428503E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7055997225120443E+00   1.6399003787559501E+01   1.9655623407186880E+01  O   3.3669042391725668E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   7.2445375413726083E+00   1.7269017139309600E+01   2.0290944646003226E+01  H  -1.6832954768458538E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   5.7209792129322743E+00   1.4631745560892377E+01   2.0291521719013485E+01  H  -1.6883096943254924E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9599712078862055E+00   2.3745144559122529E+01   1.9663661497387832E+01  O   3.3739595532739108E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4209774067421268E+00   2.4633485449650323E+01   2.0272343791523955E+01  H  -1.6857885911287493E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9435557265152390E+00   2.3754484701871014E+01   1.7785107967598737E+01  H  -1.6820552062716895E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4610257897888579E+00   1.8848650148312714E+01   2.6594962344845442E+01  O   3.3748072863289974E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   3.0005115963639186E+00   1.7960602287427360E+01   2.7203961944909992E+01  H  -1.6854781939102792E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4759614726667785E+00   1.8839025458214270E+01   2.4716847521879345E+01  H  -1.6856644308445728E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9599727762221750E+00   4.1393836314759298E+00   7.5338408297330295E+00  O   3.3758446875282594E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4212075759057132E+00   3.2694741244052650E+00   6.8987027494230118E+00  H  -1.6842676748107702E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9442258026463115E+00   5.9070282955650866E+00   6.8980089584691964E+00  H  -1.6873779455272808E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9501460237352894E+00   9.0415625097993022E+00   5.9447599375037308E-01  O   3.3821976764044059E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1489099928623121E+01   9.9298484296443714E+00   2.7710117411613719E+01  H  -1.6845784746850095E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9654870085332092E+00   9.0502232717106921E+00   2.4728863397729444E+00  H  -1.6839976835668877E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4194718697859690E+01   1.1491187295261380E+01   7.5337921503450227E+00  O   3.3642084527202387E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5733673818445833E+01   1.0621514227712892E+01   6.8989505067999941E+00  H  -1.6880838199368739E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4211054087104030E+01   1.3258985975674854E+01   6.8998215546080246E+00  H  -1.6867698142829457E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4194733701119599E+01   1.6954106280844872E+00   6.0244313538436989E-01  O   3.3671898503323683E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5733712651926343E+01   2.5658291824411279E+00   2.7693650346740831E+01  H  -1.6849436648176203E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4210540887070882E+01   2.9334560492737815E+01   2.7693804281404397E+01  H  -1.6874182752856851E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4194733753547913E+01   1.1496843039083581E+01   1.2732286817536833E+01  O   3.3652768458863414E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5733840032339387E+01   1.0608880310550378E+01   1.3341371897593318E+01  H  -1.6879480565961905E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4210002021942099E+01   1.1487721909183387E+01   1.0854059744117437E+01  H  -1.6865671229522108E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4204506725012436E+01   1.6897791794921411E+00   5.8009633998338748E+00  O   3.3621248253605984E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2666054062549831E+01   2.5779262421182514E+00   6.4104336137760036E+00  H  -1.6848490943858241E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4188398107524080E+01   1.6988332206106758E+00   3.9226311971496326E+00  H  -1.6844468835066961E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8444192776144895E+01   9.0500259918980710E+00   5.8009524936380821E+00  O   3.3716012303481097E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8443800219527251E+01   9.0324168853952251E+00   3.9226312907587695E+00  H  -1.6861677882779105E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8443866468277712E+01   7.2734444039626638E+00   6.4107954913612577E+00  H  -1.6882924097723531E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550571893042772E+00   4.1365447161735158E+00   1.2732323346087904E+01  O   3.3988029283764731E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9556001609862115E+00   4.1543145271601203E+00   1.0853772788542887E+01  H  -1.6820613239155913E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550438803303329E+00   5.9135739170995985E+00   1.3341958469721044E+01  H  -1.6838938576213458E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9599711308979675E+00   4.1450513203485055E+00   2.1388502773320685E+01  O   3.3594593200193057E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4203236377528654E+00   3.2572119252832406E+00   2.0780059001377634E+01  H  -1.6849745283289072E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9439563500540498E+00   4.1359906180788029E+00   2.3266370696258164E+01  H  -1.6864207329283731E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550585611483662E+00   9.0387225769189410E+00   1.4465129614475654E+01  O   3.3711871570500157E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4319577463013093E+00   9.9366614440834518E+00   1.3831054335835169E+01  H  -1.6846989146392091E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1478181057226683E+01   9.9366672766223889E+00   1.3831071664808917E+01  H  -1.6870428178816091E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4204499446539646E+01   1.1496826140304437E+01   2.1388463213407316E+01  O   3.3558458871495939E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2665599848336713E+01   1.0609336730747874E+01   2.0779670251123076E+01  H  -1.6887365794336431E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4188106202539194E+01   1.1487481459492553E+01   2.3266785222989579E+01  H  -1.6839532453914013E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4199612466750413E+01   1.6869403104456346E+00   1.4465142308269261E+01  O   3.3710426047193742E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2676419541967052E+01   2.5834257492320800E+00   1.3830206679904604E+01  H  -1.6891862915982944E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5722957513568801E+01   2.5848620374819200E+00   1.3830854942066793E+01  H  -1.6842874146570647E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4194722603080091E+01   1.1491193558847236E+01   2.6586969357356214E+01  O   3.3726743102433093E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5733511281876948E+01   1.0621228345370056E+01   2.7222103256358551E+01  H  -1.6845845786660066E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4210418669811686E+01   1.3258828132049345E+01   2.7221920862567401E+01  H  -1.6851814021459363E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4204550000669535E+01   1.6897491607645201E+00   1.9663658935028515E+01  O   3.3841175826208009E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2665513081352263E+01   2.5786653809106843E+00   2.0272724809111963E+01  H  -1.6841174504824719E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4188777555011114E+01   1.6983912944637372E+00   1.7785337572685957E+01  H  -1.6840077913931867E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8444198304393247E+01   9.0387538706512753E+00   1.9655656197208405E+01  O   3.3599788976755862E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.6920950915140150E+01   9.9365778725028129E+00   2.0289911684447475E+01  H  -1.6838947420672523E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.9967056352838767E+01   9.9354372509852116E+00   2.0290694423735605E+01  H  -1.6854462671780251E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9501616181770416E+00   4.1394090198896398E+00   2.6586981529699777E+01  O   3.3756719212556535E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1489127713614479E+01   3.2692185015574209E+00   2.7221830615215826E+01  H  -1.6817767062667413E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9653538842176044E+00   5.9071419070856095E+00   2.7220952663481238E+01  H  -1.6848825307587004E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550673913572272E+00   1.8840138705016898E+01   7.5258020714385792E+00  O   3.3767955148989554E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9553593337283335E+00   1.8858572239218784E+01   9.4041150160050897E+00  H  -1.6884562785465512E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9551482940531173E+00   2.0616949588836164E+01   6.9167456158657217E+00  H  -1.6826739023024639E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550496666559187E+00   2.3753616411397807E+01   5.9447409553665198E-01  O   3.3555259654444386E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9554560716222849E+00   2.3734984992945606E+01   2.4725161327195777E+00  H  -1.6893945707196961E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9554019684678785E+00   2.1976686250655575E+01   2.7711357809030801E+01  H  -1.6859269723690981E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4199620845588031E+01   2.6191926418483717E+01   7.5258116486989213E+00  O   3.3763785868141760E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4199506838691125E+01   2.6209671017657751E+01   9.4040473689762223E+00  H  -1.6802733208497020E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4200245286161985E+01   2.7969203255739366E+01   6.9170661737429802E+00  H  -1.6866575367075445E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4199624141901586E+01   1.6390518167829882E+01   6.0247076183502235E-01  O   3.3765951136737893E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2676238011262884E+01   1.7288080057086557E+01   2.7692813479039376E+01  H  -1.6847382798422908E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5722961945400996E+01   1.7287496115088917E+01   2.7693494529699425E+01  H  -1.6855011323010125E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4194721918584600E+01   2.6194778691092182E+01   1.2724294512826436E+01  O   3.3693184692282391E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.5733505278029650E+01   2.5324871544119759E+01   1.3359474328404312E+01  H  -1.6842179031949453E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4210128665504035E+01   2.7962035883619201E+01   1.3360105793869451E+01  H  -1.6856239994577660E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4204538528516304E+01   1.6393365475819909E+01   5.8009829224025200E+00  O   3.3728547985369189E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.2665059779281581E+01   1.7280676237734394E+01   6.4100933021730997E+00  H  -1.6865891810662223E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.4188530995291051E+01   1.6401628558739134E+01   3.9226042613010761E+00  H  -1.6841885554481317E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8449086436530795E+01   2.3745149298268263E+01   5.8009757355565519E+00  O   3.3681066030362511E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.6910179292530366E+01   2.4633047707741152E+01   6.4101233805256213E+00  H  -1.6855849053554384E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.8433286478393079E+01   2.3753701048915978E+01   3.9227993252858311E+00  H  -1.6889865856238714E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9550491556988447E+00   1.8851432022159045E+01   1.2724319929516252E+01  O   3.3715894370626448E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   8.4314470542712492E+00   1.7955131853595695E+01   1.3358485061910367E+01  H  -1.6876076123764064E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1478727448544511E+01   1.7954666946992106E+01   1.3358674623244930E+01  H  -1.6874220855551200E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   9.9501759735520157E+00   1.8843004348557216E+01   2.1396450697577546E+01  O   3.3586110316786960E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
atom   1.1489013848617049E+01   1.7973101781297700E+01   2.0761361482537332E+01  H  -1.6835237018565385E-01   0.0000000000000000E+00                      NAN                      NAN                      NAN
